#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len	
chr9	107800000	107900000	0.560170	0.439830	28018	22076	21907	27999	0	0	100000
chr9	107900000	108000000	0.575400	0.424600	28795	21193	21267	28745	0	0	100000
chr9	108000000	108100000	0.604610	0.395390	27379	19607	19932	33082	0	0	100000
chr9	108100000	108200000	0.617170	0.382830	30770	18546	19737	30947	0	0	100000
chr9	108200000	108300000	0.613820	0.386180	28627	18771	19847	32755	0	0	100000
chr9	108300000	108400000	0.630190	0.369810	30140	17628	19353	32879	0	0	100000
chr9	108400000	108500000	0.599590	0.400410	28091	19795	20246	31868	0	0	100000
chr9	108500000	108600000	0.602550	0.397450	26949	19661	20084	33306	0	0	100000
chr9	108600000	108700000	0.591750	0.408250	28750	19712	21113	30425	0	0	100000
chr9	108700000	108800000	0.606570	0.393430	27230	19168	20175	33427	0	0	100000
chr9	108800000	108900000	0.607210	0.392790	28881	19333	19946	31840	0	0	100000
chr9	108900000	109000000	0.624860	0.375140	27729	18561	18953	34757	0	0	100000
chr9	109000000	109100000	0.622660	0.377340	29350	18678	19056	32916	0	0	100000
chr9	109100000	109200000	0.624760	0.375240	30374	18228	19296	32102	0	0	100000
chr9	109200000	109300000	0.607680	0.392320	31185	19253	19979	29583	0	0	100000
chr9	109300000	109400000	0.606560	0.393440	32488	19498	19846	28168	0	0	100000
chr9	109400000	109500000	0.608330	0.391670	30666	20355	18812	30167	0	0	100000
chr9	109500000	109600000	0.609830	0.390170	32200	20130	18887	28783	0	0	100000
chr9	109600000	109700000	0.602640	0.397360	28326	19048	20688	31938	0	0	100000
chr9	109700000	109800000	0.603160	0.396840	28882	19537	20147	31434	0	0	100000
chr9	109800000	109900000	0.578330	0.421670	29505	21659	20508	28328	0	0	100000
chr9	109900000	110000000	0.581070	0.418930	30477	20870	21023	27630	0	0	100000
chr9	110000000	110100000	0.595180	0.404820	28233	19440	21042	31285	0	0	100000
chr9	110100000	110200000	0.541720	0.458280	27794	22169	23659	26378	0	0	100000
chr9	110200000	110300000	0.543690	0.456310	27399	22646	22985	26970	0	0	100000
chr9	110300000	110400000	0.545740	0.454260	25555	22520	22906	29019	0	0	100000
chr9	110400000	110500000	0.556610	0.443390	26849	21677	22662	28812	0	0	100000
chr9	110500000	110600000	0.562640	0.437360	27536	21367	22369	28728	0	0	100000
chr9	110600000	110700000	0.578720	0.421280	28406	21077	21051	29466	0	0	100000
chr9	110700000	110800000	0.584540	0.415460	27859	20689	20857	30595	0	0	100000
chr9	110800000	110900000	0.585930	0.414070	29479	20481	20926	29114	0	0	100000
chr9	110900000	111000000	0.596740	0.403260	31452	20454	19872	28222	0	0	100000
chr9	111000000	111100000	0.601090	0.398910	30885	20217	19674	29224	0	0	100000
chr9	111100000	111200000	0.618170	0.381830	32515	19034	19149	29302	0	0	100000
chr9	111200000	111300000	0.598130	0.401870	32634	20405	19782	27179	0	0	100000
chr9	111300000	111400000	0.582350	0.417650	30409	21458	20307	27826	0	0	100000
chr9	111400000	111500000	0.579120	0.420880	31676	21361	20727	26236	0	0	100000
chr9	111500000	111600000	0.577090	0.422910	30746	22023	20268	26963	0	0	100000
chr9	111600000	111700000	0.579590	0.420410	30862	22072	19969	27097	0	0	100000
chr9	111700000	111800000	0.607100	0.392900	31662	20375	18915	29048	0	0	100000
chr9	111800000	111900000	0.601380	0.398620	32306	20726	19136	27832	0	0	100000
chr9	111900000	112000000	0.560940	0.439060	28154	22212	21694	27940	0	0	100000
chr9	112000000	112100000	0.541990	0.458010	29225	23204	22597	24974	0	0	100000
chr9	112100000	112200000	0.550160	0.449840	27482	22411	22573	27534	0	0	100000
chr9	112200000	112300000	0.548400	0.451600	27743	22989	22171	27097	0	0	100000
chr9	112300000	112400000	0.592200	0.407800	28997	20226	20554	30223	0	0	100000
chr9	112400000	112500000	0.605740	0.394260	28824	19080	20346	31750	0	0	100000
chr9	112500000	112600000	0.576600	0.423400	28570	20255	22085	29090	0	0	100000
chr9	112600000	112700000	0.569810	0.430190	28359	21067	21952	28622	0	0	100000
chr9	112700000	112800000	0.578880	0.421120	27925	20968	21144	29963	0	0	100000
chr9	112800000	112900000	0.567100	0.432900	27093	21101	22189	29617	0	0	100000
chr9	112900000	113000000	0.564190	0.435810	27359	21459	22122	29060	0	0	100000
chr9	113000000	113100000	0.581260	0.418740	28862	20916	20958	29264	0	0	100000
chr9	113100000	113200000	0.609200	0.390800	30885	19399	19681	30035	0	0	100000
chr9	113200000	113300000	0.629050	0.370950	30802	18828	18267	32103	0	0	100000
chr9	113300000	113400000	0.623200	0.376800	30436	19070	18610	31884	0	0	100000
chr9	113400000	113500000	0.644160	0.355840	32040	17996	17588	32376	0	0	100000
chr9	113500000	113600000	0.618930	0.381070	31794	19316	18791	30099	0	0	100000
chr9	113600000	113700000	0.621470	0.378530	32642	19205	18648	29505	0	0	100000
chr9	113700000	113800000	0.619450	0.380550	34744	19851	18204	27201	0	0	100000
chr9	113800000	113900000	0.603050	0.396950	31393	19948	19747	28912	0	0	100000
chr9	113900000	114000000	0.627330	0.372670	32840	18958	18309	29893	0	0	100000
chr9	114000000	114100000	0.610880	0.389120	31757	20033	18879	29331	0	0	100000
chr9	114100000	114200000	0.619670	0.380330	34087	20154	17879	27880	0	0	100000
chr9	114200000	114300000	0.571810	0.428190	30475	21613	21206	26706	0	0	100000
chr9	114300000	114400000	0.570170	0.429830	27975	21224	21759	29042	0	0	100000
chr9	114400000	114500000	0.613520	0.386480	30268	18962	19686	31084	0	0	100000
chr9	114500000	114600000	0.614060	0.385940	30477	19656	18938	30929	0	0	100000
chr9	114600000	114700000	0.591380	0.408620	28537	20268	20594	30601	0	0	100000
chr9	114700000	114800000	0.562200	0.437800	28518	22150	21630	27702	0	0	100000
chr9	114800000	114900000	0.575050	0.424950	31486	21441	21054	26019	0	0	100000
chr9	114900000	115000000	0.583670	0.416330	30225	21325	20308	28142	0	0	100000
chr9	115000000	115100000	0.615910	0.384090	33814	19787	18622	27777	0	0	100000
chr9	115100000	115200000	0.581660	0.418340	28492	20250	21584	29674	0	0	100000
chr9	115200000	115300000	0.593990	0.406010	27873	20140	20461	31526	0	0	100000
chr9	115300000	115400000	0.620020	0.379980	29934	18447	19551	32068	0	0	100000
chr9	115400000	115500000	0.585760	0.414240	30059	20465	20959	28517	0	0	100000
chr9	115500000	115600000	0.565510	0.434490	25023	21175	22274	31528	0	0	100000
chr9	115600000	115700000	0.553300	0.446700	26946	21921	22749	28384	0	0	100000
chr9	115700000	115800000	0.602500	0.397500	29942	19613	20137	30308	0	0	100000
chr9	115800000	115900000	0.509470	0.490530	25623	24745	24308	25324	0	0	100000
chr9	115900000	116000000	0.576770	0.423230	29461	21557	20766	28216	0	0	100000
chr9	116000000	116100000	0.568910	0.431090	27578	21838	21271	29313	0	0	100000
chr9	116100000	116200000	0.531210	0.468790	25070	23301	23578	28051	0	0	100000
chr9	116200000	116300000	0.528820	0.471180	23497	22872	24246	29385	0	0	100000
chr9	116300000	116400000	0.493950	0.506050	23480	24687	25918	25915	0	0	100000
chr9	116400000	116500000	0.541370	0.458630	26421	22707	23156	27716	0	0	100000
chr9	116500000	116600000	0.587470	0.412530	30732	20710	20543	28015	0	0	100000
chr9	116600000	116700000	0.577640	0.422360	25605	20416	21820	32159	0	0	100000
chr9	116700000	116800000	0.527050	0.472950	24507	22825	24470	28198	0	0	100000
chr9	116800000	116900000	0.508100	0.491900	25254	24645	24545	25556	0	0	100000
chr9	116900000	117000000	0.480260	0.519740	23120	25550	26424	24906	0	0	100000
chr9	117000000	117100000	0.482640	0.517360	24630	25735	26001	23634	0	0	100000
chr9	117100000	117200000	0.491630	0.508370	25678	26264	24573	23485	0	0	100000
chr9	117200000	117300000	0.543640	0.456360	28664	22858	22778	25700	0	0	100000
chr9	117300000	117400000	0.544310	0.455690	26245	22460	23109	28186	0	0	100000
chr9	117400000	117500000	0.562450	0.437550	25793	22178	21577	30452	0	0	100000
chr9	117500000	117600000	0.581400	0.418600	27133	20412	21448	31007	0	0	100000
chr9	117600000	117700000	0.588000	0.412000	29928	20012	21188	28872	0	0	100000
chr9	117700000	117800000	0.584640	0.415360	28660	20188	21348	29804	0	0	100000
chr9	117800000	117900000	0.583750	0.416250	28710	19953	21672	29665	0	0	100000
chr9	117900000	118000000	0.596520	0.403480	28292	19920	20428	31360	0	0	100000
chr9	118000000	118100000	0.611170	0.388830	29487	18884	19999	31630	0	0	100000
chr9	118100000	118200000	0.599840	0.400160	30096	19455	20561	29888	0	0	100000
chr9	118200000	118300000	0.616030	0.383970	30851	19580	18817	30752	0	0	100000
chr9	118300000	118400000	0.620260	0.379740	31599	18771	19203	30427	0	0	100000
chr9	118400000	118500000	0.630970	0.369030	31616	18568	18335	31481	0	0	100000
chr9	118500000	118600000	0.622810	0.377190	31940	18328	19391	30341	0	0	100000
chr9	118600000	118700000	0.625240	0.374760	31621	18091	19385	30903	0	0	100000
chr9	118700000	118800000	0.617950	0.382050	29841	19294	18911	31954	0	0	100000
chr9	118800000	118900000	0.624220	0.375780	31317	19043	18535	31105	0	0	100000
chr9	118900000	119000000	0.578980	0.421020	28724	20857	21245	29174	0	0	100000
chr9	119000000	119100000	0.588410	0.411590	29500	20166	20993	29341	0	0	100000
chr9	119100000	119200000	0.569910	0.430090	28769	21530	21479	28222	0	0	100000
chr9	119200000	119300000	0.579950	0.420050	29706	20751	21254	28289	0	0	100000
chr9	119300000	119400000	0.588420	0.411580	31581	20595	20563	27261	0	0	100000
chr9	119400000	119500000	0.585290	0.414710	29781	20810	20661	28748	0	0	100000
chr9	119500000	119600000	0.583900	0.416100	29596	21101	20509	28794	0	0	100000
chr9	119600000	119700000	0.570150	0.429850	29079	21165	21820	27936	0	0	100000
chr9	119700000	119800000	0.587830	0.412170	29018	21011	20206	29765	0	0	100000
chr9	119800000	119900000	0.584190	0.415810	29732	20569	21012	28687	0	0	100000
chr9	119900000	120000000	0.591180	0.408820	30780	20223	20659	28338	0	0	100000
chr9	120000000	120100000	0.573570	0.426430	29454	21850	20793	27903	0	0	100000
chr9	120100000	120200000	0.573580	0.426420	29986	21348	21294	27372	0	0	100000
chr9	120200000	120300000	0.601460	0.398540	29383	19520	20334	30763	0	0	100000
chr9	120300000	120400000	0.619080	0.380920	32414	18572	19520	29494	0	0	100000
chr9	120400000	120500000	0.613170	0.386830	29942	19101	19582	31375	0	0	100000
chr9	120500000	120600000	0.602980	0.397020	29433	19739	19963	30865	0	0	100000
chr9	120600000	120700000	0.622720	0.377280	31777	18548	19180	30495	0	0	100000
chr9	120700000	120800000	0.619360	0.380640	30567	18652	19412	31369	0	0	100000
chr9	120800000	120900000	0.637140	0.362860	31120	18435	17851	32594	0	0	100000
chr9	120900000	121000000	0.631620	0.368380	31779	18526	18312	31383	0	0	100000
chr9	121000000	121100000	0.635360	0.364640	31030	18395	18069	32506	0	0	100000
chr9	121100000	121200000	0.631900	0.368100	30982	18470	18340	32208	0	0	100000
chr9	121200000	121300000	0.618430	0.381570	30856	18538	19619	30987	0	0	100000
chr9	121300000	121400000	0.630820	0.369180	31020	18763	18155	32062	0	0	100000
chr9	121400000	121500000	0.616260	0.383740	30224	18979	19395	31402	0	0	100000
chr9	121500000	121600000	0.620510	0.379490	31889	18832	19117	30162	0	0	100000
chr9	121600000	121700000	0.635460	0.364540	31925	18227	18227	31621	0	0	100000
chr9	121700000	121800000	0.620180	0.379820	31511	18958	19024	30507	0	0	100000
chr9	121800000	121900000	0.621020	0.378980	30427	18963	18935	31675	0	0	100000
chr9	121900000	122000000	0.604850	0.395150	31318	20228	19287	29167	0	0	100000
chr9	122000000	122100000	0.591240	0.408760	30769	20525	20351	28355	0	0	100000
chr9	122100000	122200000	0.601210	0.398790	30573	20464	19415	29548	0	0	100000
chr9	122200000	122300000	0.605800	0.394200	31541	19805	19615	29039	0	0	100000
chr9	122300000	122400000	0.590330	0.409670	28894	20610	20357	30139	0	0	100000
chr9	122400000	122500000	0.600510	0.399490	30565	20031	19918	29486	0	0	100000
chr9	122500000	122600000	0.600390	0.399610	30054	20270	19691	29985	0	0	100000
chr9	122600000	122700000	0.585270	0.414730	29643	21299	20174	28884	0	0	100000
chr9	122700000	122800000	0.561450	0.438550	28667	22506	21349	27478	0	0	100000
chr9	122800000	122900000	0.567900	0.432100	29839	21947	21263	26951	0	0	100000
chr9	122900000	123000000	0.558440	0.441560	28927	22685	21471	26917	0	0	100000
chr9	123000000	123100000	0.564630	0.435370	29244	21825	21712	27219	0	0	100000
chr9	123100000	123200000	0.542700	0.457300	29161	23555	22175	25109	0	0	100000
chr9	123200000	123300000	0.570180	0.429820	30373	23141	19841	26645	0	0	100000
chr9	123300000	123400000	0.588650	0.411350	30116	21450	19685	28749	0	0	100000
chr9	123400000	123500000	0.598280	0.401720	31332	20463	19709	28496	0	0	100000
chr9	123500000	123600000	0.587770	0.412230	29509	21007	20216	29268	0	0	100000
chr9	123600000	123700000	0.507850	0.492150	25559	24523	24692	25226	0	0	100000
chr9	123700000	123800000	0.608800	0.391200	31402	19373	19747	29478	0	0	100000
chr9	123800000	123900000	0.615170	0.384830	31069	18312	20171	30448	0	0	100000
chr9	123900000	124000000	0.596270	0.403730	30214	20355	20018	29413	0	0	100000
chr9	124000000	124100000	0.523450	0.476550	25460	22912	24743	26885	0	0	100000
chr9	124100000	124200000	0.605430	0.394570	29896	19293	20164	30647	0	0	100000
chr9	124200000	124300000	0.534810	0.465190	26673	23557	22962	26808	0	0	100000
chr9	124300000	124400000	0.478600	0.521400	22767	26087	26053	25093	0	0	100000
chr9	124400000	124500000	0.475660	0.524340	22475	24918	27516	25091	0	0	100000
chr9	124500000	124600000	0.480370	0.519630	23223	25858	26105	24814	0	0	100000
chr9	124600000	124700000	0.550510	0.449490	27931	22754	22195	27120	0	0	100000
chr9	124700000	124800000	0.564370	0.435630	29629	22588	20975	26808	0	0	100000
chr9	124800000	124900000	0.530360	0.469640	27982	23968	22996	25054	0	0	100000
chr9	124900000	125000000	0.520760	0.479240	26754	24529	23395	25322	0	0	100000
chr9	125000000	125100000	0.584910	0.415090	27995	20456	21053	30496	0	0	100000
chr9	125100000	125200000	0.541300	0.458700	24930	22223	23647	29200	0	0	100000
chr9	125200000	125300000	0.590340	0.409660	27964	19645	21321	31070	0	0	100000
chr9	125300000	125400000	0.616280	0.383720	29537	18912	19460	32091	0	0	100000
chr9	125400000	125500000	0.614700	0.385300	33619	19839	18691	27851	0	0	100000
chr9	125500000	125600000	0.571720	0.428280	31248	21811	21017	25924	0	0	100000
chr9	125600000	125700000	0.589850	0.410150	29860	21432	19583	29125	0	0	100000
chr9	125700000	125800000	0.622750	0.377250	29648	17909	19816	32627	0	0	100000
chr9	125800000	125900000	0.587710	0.412290	28684	20476	20753	30087	0	0	100000
chr9	125900000	126000000	0.624140	0.375860	33897	19784	17802	28517	0	0	100000
chr9	126000000	126100000	0.553000	0.447000	28591	23435	21265	26709	0	0	100000
chr9	126100000	126200000	0.457610	0.542390	22516	26001	28238	23245	0	0	100000
chr9	126200000	126300000	0.544230	0.455770	28304	22881	22696	26119	0	0	100000
chr9	126300000	126400000	0.568330	0.431670	29131	22171	20996	27702	0	0	100000
chr9	126400000	126500000	0.595690	0.404310	31996	20659	19772	27573	0	0	100000
chr9	126500000	126600000	0.623210	0.376790	33272	19880	17799	29049	0	0	100000
chr9	126600000	126700000	0.597980	0.402020	33373	20960	19242	26425	0	0	100000
chr9	126700000	126800000	0.503090	0.496910	25025	24339	25352	25284	0	0	100000
chr9	126800000	126900000	0.516880	0.483120	25377	23894	24418	26311	0	0	100000
chr9	126900000	127000000	0.551350	0.448650	25966	23300	21565	29169	0	0	100000
chr9	127000000	127100000	0.462100	0.537900	22314	26243	27547	23896	0	0	100000
chr9	127100000	127200000	0.538530	0.461470	29052	23891	22256	24801	0	0	100000
chr9	127200000	127300000	0.458640	0.541360	23206	27803	26333	22658	0	0	100000
chr9	127300000	127400000	0.587510	0.412490	30939	21045	20204	27812	0	0	100000
chr9	127400000	127500000	0.608320	0.391680	32276	20521	18647	28556	0	0	100000
chr9	127500000	127600000	0.528010	0.471990	27416	23780	23419	25385	0	0	100000
chr9	127600000	127700000	0.514900	0.485100	26524	24198	24312	24966	0	0	100000
chr9	127700000	127800000	0.599470	0.400530	32399	20375	19678	27548	0	0	100000
chr9	127800000	127900000	0.581680	0.418320	31195	21602	20230	26973	0	0	100000
chr9	127900000	128000000	0.554420	0.445580	28585	22715	21843	26857	0	0	100000
chr9	128000000	128100000	0.567670	0.432330	26642	20881	22352	30125	0	0	100000
chr9	128100000	128200000	0.511030	0.488970	24260	24391	24506	26843	0	0	100000
chr9	128200000	128300000	0.564860	0.435140	28671	22089	21425	27815	0	0	100000
chr9	128300000	128400000	0.587910	0.412090	31609	21234	19975	27182	0	0	100000
chr9	128400000	128500000	0.584140	0.415860	31204	21619	19967	27210	0	0	100000
chr9	128500000	128600000	0.609060	0.390940	28194	18506	20588	32712	0	0	100000
chr9	128600000	128700000	0.641870	0.358130	30859	17073	18740	33328	0	0	100000
chr9	128700000	128800000	0.522960	0.477040	24979	23257	24447	27317	0	0	100000
chr9	128800000	128900000	0.508500	0.491500	24866	23192	25958	25984	0	0	100000
chr9	128900000	129000000	0.542550	0.457450	26085	22916	22829	28170	0	0	100000
chr9	129000000	129100000	0.565310	0.434690	27883	21753	21716	28648	0	0	100000
chr9	129100000	129200000	0.549030	0.450970	24604	22432	22665	30299	0	0	100000
chr9	129200000	129300000	0.497940	0.502060	23950	25872	24334	25844	0	0	100000
chr9	129300000	129400000	0.488450	0.511550	25469	24945	26210	23376	0	0	100000
chr9	129400000	129500000	0.480110	0.519890	23742	25729	26260	24269	0	0	100000
chr9	129500000	129600000	0.550690	0.449310	26604	22789	22142	28465	0	0	100000
chr9	129600000	129700000	0.536310	0.463690	25427	22487	23882	28204	0	0	100000
chr9	129700000	129800000	0.560680	0.439320	26528	21578	22354	29540	0	0	100000
chr9	129800000	129900000	0.534580	0.465420	25248	22960	23582	28210	0	0	100000
chr9	129900000	130000000	0.509990	0.490010	24292	24182	24819	26707	0	0	100000
chr9	130000000	130100000	0.581350	0.418650	27677	20574	21291	30458	0	0	100000
chr9	130100000	130200000	0.525720	0.474280	25615	23360	24068	26957	0	0	100000
chr9	130200000	130300000	0.475850	0.524150	24608	26035	26380	22977	0	0	100000
chr9	130300000	130400000	0.496810	0.503190	25060	25868	24451	24621	0	0	100000
chr9	130400000	130500000	0.498700	0.501300	24404	25312	24818	25466	0	0	100000
chr9	130500000	130600000	0.460120	0.539880	22568	26776	27212	23444	0	0	100000
chr9	130600000	130700000	0.450380	0.549620	23267	27992	26970	21771	0	0	100000
chr9	130700000	130800000	0.478570	0.521430	24612	26190	25953	23245	0	0	100000
chr9	130800000	130900000	0.487520	0.512480	24303	25315	25933	24449	0	0	100000
chr9	130900000	131000000	0.461010	0.538990	22922	27327	26572	23179	0	0	100000
chr9	131000000	131100000	0.474410	0.525590	23804	26465	26094	23637	0	0	100000
chr9	131100000	131200000	0.461220	0.538780	22764	26596	27282	23358	0	0	100000
chr9	131200000	131300000	0.521530	0.478470	25041	23431	24416	27112	0	0	100000
chr9	131300000	131400000	0.526890	0.473110	25209	23256	24055	27480	0	0	100000
chr9	131400000	131500000	0.478290	0.521710	24154	25540	26631	23675	0	0	100000
chr9	131500000	131600000	0.481150	0.518850	23989	25713	26172	24126	0	0	100000
chr9	131600000	131700000	0.491540	0.508460	24603	25331	25515	24551	0	0	100000
chr9	131700000	131800000	0.503790	0.496210	24110	24436	25185	26269	0	0	100000
chr9	131800000	131900000	0.463290	0.536710	21288	26221	27450	25041	0	0	100000
chr9	131900000	132000000	0.456680	0.543320	21251	26467	27865	24417	0	0	100000
chr9	132000000	132100000	0.495810	0.504190	23538	25555	24864	26043	0	0	100000
chr9	132100000	132200000	0.465070	0.534930	22601	26085	27408	23906	0	0	100000
chr9	132200000	132300000	0.472440	0.527560	24177	25423	27333	23067	0	0	100000
